unified_index,length,source,clan,dswp_nn_dist,pred_codatype,pred_centroid_dist,runner_up_dist,margin
31006,3,hersh2022_pacific,SH,0.0450099055005673,3-NOISE,0.1474666379802522,0.13966587119792004,-0.007800766782332158
31007,3,hersh2022_pacific,SH,0.04978067690550219,3D,0.13168298323077268,0.144592958838839,0.01290997560806631
31010,3,hersh2022_pacific,SH,0.058591808301161015,3D,0.09663198654366818,0.09777217466230607,0.0011401881186378915
31011,3,hersh2022_pacific,SH,0.010038447342592396,3D,0.04337511204235838,0.0992912895767576,0.055916177534399224
31013,3,hersh2022_pacific,SH,0.01169144986731757,3R,0.0428123091456997,0.1129244780871027,0.07011216894140299
31014,3,hersh2022_pacific,SH,0.0035337774760162647,3D,0.011389453293572804,0.1418637264121094,0.1304742731185366
31016,3,hersh2022_pacific,SH,0.009999999999999981,3D,0.03496127009967182,0.16763748658243163,0.13267621648275982
31017,3,hersh2022_pacific,SH,0.0009587754742378539,3D,0.02197156203208502,0.12252010457027357,0.10054854253818855
31018,3,hersh2022_pacific,SH,0.003369656251014321,3D,0.010426717436010773,0.1421510123746886,0.13172429493867782
31019,3,hersh2022_pacific,SH,0.007100221789493612,3D,0.036165538760918076,0.10947781012435835,0.07331227136344028
31021,3,hersh2022_pacific,SH,0.005980815116687697,3D,0.04408043163223179,0.1064350321182176,0.06235460048598581
31022,3,hersh2022_pacific,SH,0.006272601686700673,3D,0.030520627645909484,0.11438499108631137,0.08386436344040188
31023,3,hersh2022_pacific,SH,0.014845805786820746,3D,0.05037005905898042,0.09676572634636368,0.046395667287383265
31024,3,hersh2022_pacific,SH,0.060168205833064384,3D,0.11235178605582113,0.1260811543376072,0.013729368281786059
31025,3,hersh2022_pacific,SH,0.05000999900019994,3D,0.09419371007035583,0.13599706373951675,0.04180335366916092
31026,3,hersh2022_pacific,SH,0.040311288741492785,3D,0.08090579833178528,0.14013625013861705,0.05923045180683177
31029,3,hersh2022_pacific,SH,0.0012182567299218888,3D,0.037047774567777275,0.11225678223271902,0.07520900766494175
31031,3,hersh2022_pacific,SH,0.008611824429236824,3D,0.03196462917753963,0.16963852043208513,0.1376738912545455
31032,3,hersh2022_pacific,SH,0.0013735954644654438,3D,0.019052353852216757,0.15981334062886737,0.1407609867766506
31035,3,hersh2022_pacific,SH,0.020885354319474712,3D,0.05576367429533904,0.08685479499939516,0.031091120704056126
31037,3,hersh2022_pacific,SH,0.0201459263738355,3D,0.05731913991351274,0.09271100553720846,0.035391865623695715
31038,3,hersh2022_pacific,SH,0.02117483943386585,3D,0.05584698715414594,0.08990174189268717,0.03405475473854123
31040,3,hersh2022_pacific,SH,0.003288180010279252,3D,0.02156191786609402,0.1288779723507633,0.10731605448466927
31041,3,hersh2022_pacific,SH,0.004123105625617665,3D,0.01576869113455412,0.1520227202790873,0.1362540291445332
31042,3,hersh2022_pacific,SH,0.0371214223865412,3D,0.07679307296991393,0.14077429846273412,0.06398122549282019
31044,3,hersh2022_pacific,SH,0.005484750533068949,3D,0.032675500228442414,0.12010790202427431,0.0874324017958319
31045,3,hersh2022_pacific,SH,0.027018512172212617,3D,0.06550152657786977,0.14038462479596375,0.07488309821809398
31046,3,hersh2022_pacific,SH,0.018357559750685835,3D,0.054961083523381964,0.14002331259322395,0.08506222906984198
31047,3,hersh2022_pacific,SH,0.002236067977499792,3D,0.017038882258574212,0.15575239625186024,0.13871351399328602
31048,3,hersh2022_pacific,SH,0.01140175425099139,3D,0.04011143212738825,0.15333673020996788,0.11322529808257964
31049,3,hersh2022_pacific,SH,0.005862743768919118,3D,0.025126846861707835,0.16523605122342633,0.1401092043617185
31050,3,hersh2022_pacific,SH,0.003162277660168382,3D,0.019364217729970015,0.16176484330247,0.1424006255725
31051,3,hersh2022_pacific,SH,0.042212982731501,3-NOISE,0.10740164653813977,0.1563335933622061,0.04893194682406632
31052,3,hersh2022_pacific,SH,0.0530135549104189,3D,0.10554131602036264,0.11839081207536936,0.012849496055006723
31054,3,hersh2022_pacific,SH,0.01442220510185597,3D,0.054077176305222664,0.15366721276545467,0.09959003646023201
31055,3,hersh2022_pacific,SH,0.05188174056679285,3-NOISE,0.11665724010784632,0.11671714412018634,5.990401234001741e-05
31056,3,hersh2022_pacific,SH,0.004123105625617665,3D,0.04094691970358347,0.16576897309511296,0.12482205339152949
31058,3,hersh2022_pacific,SH,0.04522167621838009,3D,0.08723018296494024,0.13890802552514378,0.05167784256020354
31059,3,hersh2022_pacific,SH,0.054806125608731,3D,0.10773418266817132,0.12016043035026407,0.012426247682092745
31060,3,hersh2022_pacific,SH,0.05449740364677935,3-NOISE,0.11977910702248336,0.10997017133764667,-0.009808935684836692
31061,3,hersh2022_pacific,SH,0.04901262902803725,3D,0.10268150057863659,0.11427366514543141,0.011592164566794821
31062,3,hersh2022_pacific,SH,0.05547919073166082,3-NOISE,0.12041565510094289,0.11488648558867405,-0.005529169512268839
31063,3,hersh2022_pacific,SH,0.057008771254956896,3D,0.10487409996299257,0.12909086051916963,0.024216760556177053
31064,3,hersh2022_pacific,SH,0.01699999999999999,3D,0.054766151659925294,0.15067298542288987,0.09590683376296458
31065,3,hersh2022_pacific,SH,0.012041594578792307,3D,0.05439896759897802,0.1576031745300857,0.10320420693110768
31066,3,hersh2022_pacific,SH,0.009486832980505146,3D,0.042702674317511416,0.15770683502130414,0.11500416070379273
31067,3,hersh2022_pacific,SH,0.011661903789690611,3D,0.039972911652750506,0.1571346593668679,0.1171617477141174
31068,3,hersh2022_pacific,SH,0.006708203932499375,3D,0.042243674359312616,0.16068201378901745,0.11843833942970483
31069,3,hersh2022_pacific,SH,0.005385164807134509,3D,0.039959394189994724,0.16491048432712904,0.12495109013713432
31070,3,hersh2022_pacific,SH,0.00899999999999998,3D,0.035960871045157806,0.1674767354790586,0.13151586443390081
31071,3,hersh2022_pacific,SH,0.0022374289731743597,3D,0.029094095008425132,0.12265712052052649,0.09356302551210136
31073,3,hersh2022_pacific,SH,0.004202390796915505,3D,0.030044611591277796,0.1207008221659232,0.0906562105746454
31074,3,hersh2022_pacific,SH,0.005967184294958549,3D,0.030819510699702915,0.12780703287566847,0.09698752217596555
31076,3,hersh2022_pacific,SH,0.0014389191811912067,3D,0.026424375553183107,0.12503614218489867,0.09861176663171556
31077,3,hersh2022_pacific,SH,0.05099999999999999,3D,0.09976076682316612,0.12664089218866711,0.026880125365500995
31078,3,hersh2022_pacific,SH,0.05188733750319052,3-NOISE,0.11810771247369999,0.12025999787522615,0.0021522854015261633
31079,3,hersh2022_pacific,SH,0.05008991914547276,3D,0.10013144924694568,0.12349300309101262,0.023361553844066935
31080,3,hersh2022_pacific,SH,0.034058772731852836,3D,0.08360036930519987,0.125909548535593,0.042309179230393124
31081,3,hersh2022_pacific,SH,0.03517101079013797,3D,0.08926357846159363,0.11496048896016693,0.025696910498573297
31082,3,hersh2022_pacific,SH,0.0026733664937677462,3D,0.029991158266984844,0.12245479070566376,0.09246363243867892
31083,3,hersh2022_pacific,SH,0.0033597155251598398,3D,0.03089454294906139,0.1222603055744131,0.0913657626253517
31084,3,hersh2022_pacific,SH,0.0006897140349449179,3D,0.02335596902184599,0.13208676277394815,0.10873079375210216
31085,3,hersh2022_pacific,SH,0.010049875621120872,3D,0.03500419427466189,0.16862408335889428,0.1336198890842324
31086,3,hersh2022_pacific,SH,0.05093132631298738,3D,0.0804706806831232,0.12314159598610865,0.042670915302985446
31088,3,hersh2022_pacific,SH,0.014317821063276347,3R,0.04174754723455317,0.10124375021601043,0.059496202981457254
