codanum,autovpkcodastr,autovbycoda,mismatchN,mismatchpct,meandist_pk1,meandist_pk2,meandiff_pk1,meandiff_pk2,focal,whale,codatype,handv
4933,iiiii,i,0,0.0,175.78125,117.1875,175.78125,58.59375,True,ATWOOD,1+1+3,i
4934,iiiii,i,0,0.0,175.78125,175.78125,175.78125,117.1875,True,ATWOOD,1+1+3,i
4935,iiiii,i,0,0.0,0.0,234.375,0.0,58.59375,True,ATWOOD,1+1+3,i
4936,iiiii,i,0,0.0,58.59375,117.1875,117.1875,58.59375,True,ATWOOD,1+1+3,i
4937,iiiii,i,0,0.0,0.0,0.0,0.0,0.0,True,ATWOOD,1+1+3,i
4938,iiiii,i,0,0.0,0.0,0.0,0.0,0.0,True,ATWOOD,1+1+3,i
4939,iiiii,i,0,0.0,117.1875,175.78125,58.59375,58.59375,True,ATWOOD,1+1+3,i
4940,iiiii,i,0,0.0,175.78125,58.59375,58.59375,58.59375,True,ATWOOD,1+1+3,i
4941,iiiii,i,0,0.0,234.375,175.78125,58.59375,58.59375,True,ATWOOD,1+1+3,i
4942,iiiii,i,0,0.0,351.5625,58.59375,117.1875,117.1875,True,ATWOOD,1+1+3,i
4943,iiiii,i,0,0.0,234.375,234.375,58.59375,58.59375,True,ATWOOD,1+1+3,i
4944,iiiii,i,0,0.0,0.0,117.1875,0.0,58.59375,True,ATWOOD,1+1+3,i
4945,iiiii,i,0,0.0,234.375,58.59375,234.375,58.59375,True,ATWOOD,1+1+3,i
4946,iiiii,i,0,0.0,117.1875,58.59375,234.375,58.59375,True,ATWOOD,1+1+3,i
4947,iiiii,i,0,0.0,0.0,0.0,0.0,0.0,True,ATWOOD,1+1+3,i
4948,iiiii,i,0,0.0,175.78125,0.0,175.78125,0.0,True,ATWOOD,1+1+3,i
4949,iiiii,i,0,0.0,0.0,117.1875,0.0,117.1875,True,ATWOOD,1+1+3,i
4958,iiiii,i,0,0.0,0.0,58.59375,0.0,58.59375,True,ATWOOD,1+1+3,i
4959,iiiii,i,0,0.0,0.0,58.59375,0.0,117.1875,True,ATWOOD,1+1+3,i
4960,iiiiii,i,0,0.0,281.25,515.625,562.5,375.0,True,ATWOOD,6-NOISE,i
4985,aaaaaaaaa,a,0,0.0,146.484375,,117.1875,,True,ATWOOD,9i,a
4986,aaaaaaaa,a,0,0.0,200.89285714285714,,33.482142857142854,,True,ATWOOD,8i,a
4987,aaaaa,a,0,0.0,0.0,,0.0,,True,ATWOOD,5R1,a
4988,aaaaa,a,0,0.0,117.1875,,58.59375,,True,ATWOOD,5R1,a
4989,aaaaaa,a,0,0.0,93.75,,140.625,,True,ATWOOD,6i,a
4990,aaaaa,a,0,0.0,234.375,,58.59375,,True,ATWOOD,5R1,a
4991,aaaaa,a,0,0.0,58.59375,,117.1875,,True,ATWOOD,5R1,a
4992,aaaaa,a,0,0.0,58.59375,,117.1875,,True,ATWOOD,5R1,a
4993,aaaaa,a,0,0.0,292.96875,,175.78125,,True,ATWOOD,5R1,a
4994,aaaaa,a,0,0.0,468.75,,117.1875,,True,ATWOOD,5R1,a
4995,aaaaaa,a,0,0.0,281.25,,140.625,,True,ATWOOD,6i,a
4996,aaaaa,a,0,0.0,0.0,,0.0,,True,ATWOOD,5R1,a
4997,aaaaa,a,0,0.0,0.0,,0.0,,True,ATWOOD,5R1,a
4998,aaaaa,a,0,0.0,58.59375,,117.1875,,True,ATWOOD,5R1,a
4999,aaaaaa,a,0,0.0,281.25,,140.625,,True,ATWOOD,6i,a
5012,aaaaaa,a,0,0.0,140.625,,140.625,,True,ATWOOD,6i,a
5013,aaaaa,a,0,0.0,234.375,,58.59375,,True,ATWOOD,5R1,a
5014,aaaaa,a,0,0.0,468.75,,117.1875,,True,ATWOOD,5-NOISE,a
5015,aaaaaa,a,0,0.0,281.25,,140.625,,True,ATWOOD,6i,a
5018,iiiiii,i,0,0.0,140.625,140.625,93.75,93.75,True,ATWOOD,6-NOISE,i
5019,iiiii,i,0,0.0,234.375,175.78125,58.59375,58.59375,True,ATWOOD,1+1+3,i
5020,iiiii,i,0,0.0,175.78125,234.375,117.1875,58.59375,True,ATWOOD,1+1+3,i
5021,iiiii,i,0,0.0,0.0,117.1875,0.0,117.1875,True,ATWOOD,1+1+3,i
5022,iiiia,?,1,0.2,0.0,,0.0,,True,ATWOOD,1+1+3,i
5023,iiiaa,?,2,0.4,0.0,,0.0,,True,ATWOOD,1+1+3,i
5024,iiiii,i,0,0.0,58.59375,0.0,117.1875,0.0,True,ATWOOD,1+1+3,i
5025,iiiiia,?,1,0.16666666666666666,140.625,,140.625,,True,ATWOOD,6-NOISE,i
5026,iiiii,i,0,0.0,58.59375,410.15625,117.1875,117.1875,True,ATWOOD,1+1+3,i
5027,iiiii,i,0,0.0,0.0,0.0,0.0,0.0,True,ATWOOD,1+1+3,i
5028,iiiii,i,0,0.0,0.0,175.78125,0.0,175.78125,True,ATWOOD,1+1+3,i
5029,iiiii,i,0,0.0,175.78125,175.78125,58.59375,58.59375,True,ATWOOD,1+1+3,i
5030,iiiaa,?,2,0.4,0.0,,0.0,,True,ATWOOD,1+1+3,i
5031,aaaaaaaa,a,0,0.0,100.44642857142857,,66.96428571428571,,True,ATWOOD,8D,a
5036,iiiii,i,0,0.0,58.59375,58.59375,117.1875,117.1875,True,ATWOOD,1+1+3,i
5037,iiiii,i,0,0.0,0.0,117.1875,0.0,58.59375,True,ATWOOD,1+1+3,i
5038,iiiii,i,0,0.0,410.15625,117.1875,117.1875,175.78125,True,ATWOOD,1+1+3,i
5039,iiiii,i,0,0.0,0.0,0.0,0.0,0.0,True,ATWOOD,1+1+3,i
5040,aaaaa,a,0,0.0,0.0,,0.0,,True,ATWOOD,1+1+3,i
5041,iaaaa,?,1,0.2,175.78125,,234.375,,True,ATWOOD,1+1+3,
5063,aaaaaa,a,0,0.0,984.375,,281.25,,True,ATWOOD,6i,a
5064,aaaaa,a,0,0.0,468.75,,117.1875,,True,ATWOOD,5R1,a
5065,aaaaa,a,0,0.0,937.5,,234.375,,True,ATWOOD,5R1,a
5066,aaaaaa,a,0,0.0,796.875,,234.375,,True,ATWOOD,6i,a
5067,aaaaa,a,0,0.0,117.1875,,175.78125,,True,ATWOOD,5R1,a
5068,aaaaa,a,0,0.0,410.15625,,175.78125,,True,ATWOOD,5-NOISE,a
5069,aaaaa,a,0,0.0,234.375,,58.59375,,True,ATWOOD,5R1,a
5070,aaaaa,a,0,0.0,234.375,,58.59375,,True,ATWOOD,5R1,a
5071,aaaaa,a,0,0.0,0.0,,0.0,,True,ATWOOD,5R1,a
5072,aaaaa,a,0,0.0,234.375,,58.59375,,True,ATWOOD,5R1,a
5073,aaaaaa,a,0,0.0,0.0,,0.0,,True,ATWOOD,6i,a
5074,aaaaa,a,0,0.0,58.59375,,58.59375,,True,ATWOOD,5-NOISE,a
5086,aaaaaa,a,0,0.0,0.0,,0.0,,True,ATWOOD,6-NOISE,a
5087,aaaaaa,a,0,0.0,140.625,,140.625,,True,ATWOOD,6-NOISE,a
5088,aaaaaaaaaa,a,0,0.0,26.041666666666668,,52.083333333333336,,True,ATWOOD,10R,a
5089,aiiii,?,1,0.2,0.0,,0.0,,True,ATWOOD,1+1+3,i
5090,aiaii,?,2,0.4,0.0,,0.0,,True,ATWOOD,1+1+3,i
5091,aaaaa,a,0,0.0,0.0,,0.0,,True,ATWOOD,1+1+3,a
5092,aaaaa,a,0,0.0,175.78125,,58.59375,,True,ATWOOD,1+1+3,a
5093,aaaaa,a,0,0.0,117.1875,,117.1875,,True,ATWOOD,1+1+3,a
5094,iaaaa,?,1,0.2,2285.15625,,644.53125,,True,ATWOOD,1+1+3,a
5095,aaaaa,a,0,0.0,117.1875,,58.59375,,True,ATWOOD,1+1+3,a
5096,aaaaa,a,0,0.0,117.1875,,58.59375,,True,ATWOOD,1+1+3,a
5119,aaaaa,a,0,0.0,0.0,,0.0,,True,ATWOOD,1+1+3,a
5120,aaaaa,a,0,0.0,234.375,,58.59375,,True,ATWOOD,1+1+3,a
5121,aaaaa,a,0,0.0,58.59375,,117.1875,,True,ATWOOD,1+1+3,a
5122,aaaaa,a,0,0.0,0.0,,0.0,,True,ATWOOD,1+1+3,a
5123,aaaaa,a,0,0.0,234.375,,58.59375,,True,ATWOOD,1+1+3,a
5124,aaaaa,a,0,0.0,351.5625,,117.1875,,True,ATWOOD,1+1+3,a
5125,aaaaa,a,0,0.0,58.59375,,117.1875,,True,ATWOOD,1+1+3,a
5126,aaaaa,a,0,0.0,234.375,,58.59375,,True,ATWOOD,1+1+3,a
5127,aaaaaa,a,0,0.0,234.375,,93.75,,True,ATWOOD,6-NOISE,a
5128,aaaaaaaa,a,0,0.0,200.89285714285714,,133.92857142857142,,True,ATWOOD,8D,i
5129,aaaaaaa,a,0,0.0,78.125,,117.1875,,True,ATWOOD,7D2,i
5130,iiiiiiiai,?,1,0.1111111111111111,29.296875,,58.59375,,True,ATWOOD,9-NOISE,i
5160,aaaaa,a,0,0.0,234.375,,58.59375,,True,ATWOOD,5R1,a
5161,aaaaa,a,0,0.0,234.375,,58.59375,,True,ATWOOD,5R1,a
5162,aaaaa,a,0,0.0,410.15625,,234.375,,True,ATWOOD,5R1,a
5163,aaaaa,a,0,0.0,703.125,,234.375,,True,ATWOOD,1+1+3,a
5164,aiaia,?,2,0.4,1464.84375,,1289.0625,,True,ATWOOD,1+1+3,i
5165,aaaaa,a,0,0.0,175.78125,,175.78125,,True,ATWOOD,1+1+3,a
5166,aaaaa,a,0,0.0,58.59375,,117.1875,,True,ATWOOD,1+1+3,a
5167,aiaii,?,2,0.4,1933.59375,,1933.59375,,True,ATWOOD,1+1+3,a
5168,aaiia,?,2,0.4,1640.625,,1582.03125,,True,ATWOOD,1+1+3,a
5169,aaaaaa,a,0,0.0,234.375,,46.875,,True,ATWOOD,6i,a
5170,aaaaa,a,0,0.0,234.375,,58.59375,,True,ATWOOD,5R1,a
5171,aaaaa,a,0,0.0,58.59375,,117.1875,,True,ATWOOD,5R1,a
5172,aaaaa,a,0,0.0,58.59375,,117.1875,,True,ATWOOD,5R1,a
5173,aaaaa,a,0,0.0,292.96875,,175.78125,,True,ATWOOD,5R1,a
5174,aaaaa,a,0,0.0,644.53125,,234.375,,True,ATWOOD,5R1,a
5175,aaaaa,a,0,0.0,703.125,,175.78125,,True,ATWOOD,5R1,a
5190,aaaaa,a,0,0.0,0.0,,0.0,,True,ATWOOD,5R1,a
5191,aaaaa,a,0,0.0,292.96875,,175.78125,,True,ATWOOD,5R1,a
5192,aaaaa,a,0,0.0,351.5625,,175.78125,,True,ATWOOD,5R1,a
5193,aaaaa,a,0,0.0,234.375,,58.59375,,True,ATWOOD,5R1,a
5194,aaaaaaaaaa,a,0,0.0,260.4166666666667,,78.125,,True,ATWOOD,10i,a
5195,aaaaaaaaa,a,0,0.0,205.078125,,29.296875,,True,ATWOOD,9i,a
5196,aaaaa,a,0,0.0,117.1875,,175.78125,,True,ATWOOD,1+1+3,a
5197,aaaaa,a,0,0.0,0.0,,0.0,,True,ATWOOD,1+1+3,a
5198,aaaaa,a,0,0.0,0.0,,0.0,,True,ATWOOD,1+1+3,a
5199,aaaaa,a,0,0.0,0.0,,0.0,,True,ATWOOD,1+1+3,a
5200,aaaaa,a,0,0.0,0.0,,0.0,,True,ATWOOD,1+1+3,a
5201,aaaaa,a,0,0.0,175.78125,,58.59375,,True,ATWOOD,1+1+3,a
5202,aaaaa,a,0,0.0,0.0,,0.0,,True,ATWOOD,1+1+3,a
5203,iiiaa,?,2,0.4,2343.75,,1933.59375,,True,ATWOOD,1+1+3,
5204,aaaaa,a,0,0.0,234.375,,58.59375,,True,ATWOOD,1+1+3,a
5205,aaaaa,a,0,0.0,175.78125,,58.59375,,True,ATWOOD,1+1+3,a
5206,aaaaa,a,0,0.0,58.59375,,117.1875,,True,ATWOOD,1+1+3,a
5207,aaaaaa,a,0,0.0,0.0,,0.0,,True,ATWOOD,6-NOISE,a
5208,aaaaa,a,0,0.0,0.0,,0.0,,True,ATWOOD,1+1+3,a
5209,aaaaa,a,0,0.0,0.0,,0.0,,True,ATWOOD,1+1+3,a
5210,aaaaa,a,0,0.0,117.1875,,58.59375,,True,ATWOOD,1+1+3,a
5212,iaaai,?,2,0.4,1699.21875,,1171.875,,True,ATWOOD,1+1+3,a
5233,aaaaa,a,0,0.0,175.78125,,234.375,,True,ATWOOD,1+1+3,a
5234,aaaaa,a,0,0.0,117.1875,,117.1875,,True,ATWOOD,1+1+3,a
5235,aaaaa,a,0,0.0,292.96875,,117.1875,,True,ATWOOD,1+1+3,a
5236,aaaaa,a,0,0.0,117.1875,,175.78125,,True,ATWOOD,1+1+3,a
5237,aaaaa,a,0,0.0,234.375,,58.59375,,True,ATWOOD,1+1+3,a
5238,aaaaa,a,0,0.0,0.0,,0.0,,True,ATWOOD,1+1+3,a
5239,aaaaa,a,0,0.0,0.0,,0.0,,True,ATWOOD,1+1+3,a
5240,aaaaa,a,0,0.0,117.1875,,117.1875,,True,ATWOOD,1+1+3,a
5249,aaaaaaa,a,0,0.0,156.25,,78.125,,True,ATWOOD,7D2,i
5250,aaaaaaaa,a,0,0.0,0.0,,0.0,,True,ATWOOD,8D,i
5256,iiiii,i,0,0.0,0.0,1464.84375,0.0,410.15625,True,ATWOOD,1+1+3,i
5257,iiiii,i,0,0.0,117.1875,292.96875,175.78125,117.1875,True,ATWOOD,1+1+3,i
5258,iiiii,i,0,0.0,0.0,0.0,0.0,0.0,True,ATWOOD,1+1+3,i
5259,iiaiiiiii,?,1,0.1111111111111111,117.1875,,58.59375,,True,ATWOOD,9-NOISE,i
5260,iiiii,i,0,0.0,175.78125,996.09375,58.59375,351.5625,True,ATWOOD,1+1+3,
5261,iiiii,i,0,0.0,117.1875,0.0,117.1875,0.0,True,ATWOOD,1+1+3,i
5262,iiiii,i,0,0.0,58.59375,117.1875,117.1875,117.1875,True,ATWOOD,1+1+3,i
5263,iiiii,i,0,0.0,0.0,58.59375,0.0,117.1875,True,ATWOOD,1+1+3,i
5264,iiiii,i,0,0.0,0.0,292.96875,0.0,410.15625,True,ATWOOD,1+1+3,i
5265,iiiii,i,0,0.0,117.1875,58.59375,58.59375,117.1875,True,ATWOOD,1+1+3,i
5266,iiiii,i,0,0.0,0.0,117.1875,0.0,234.375,True,ATWOOD,1+1+3,i
5267,iiiii,i,0,0.0,117.1875,175.78125,58.59375,58.59375,True,ATWOOD,1+1+3,i
5268,iiiii,i,0,0.0,58.59375,351.5625,117.1875,527.34375,True,ATWOOD,1+1+3,i
5269,iiiii,i,0,0.0,58.59375,58.59375,58.59375,117.1875,True,ATWOOD,1+1+3,i
5270,iiiii,i,0,0.0,58.59375,0.0,58.59375,0.0,True,ATWOOD,1+1+3,i
5271,iiiii,i,0,0.0,117.1875,58.59375,175.78125,117.1875,True,ATWOOD,1+1+3,i
5272,iiiii,i,0,0.0,117.1875,0.0,175.78125,0.0,True,ATWOOD,1+1+3,i
5273,iiiiii,i,0,0.0,140.625,0.0,140.625,0.0,True,ATWOOD,6-NOISE,i
5274,iiiiii,i,0,0.0,93.75,187.5,93.75,140.625,True,ATWOOD,6-NOISE,i
5275,iiiiii,i,0,0.0,187.5,140.625,140.625,46.875,True,ATWOOD,6-NOISE,i
5283,iiiiii,i,0,0.0,0.0,46.875,0.0,93.75,True,ATWOOD,6-NOISE,i
5284,aiiii,?,1,0.2,0.0,,0.0,,True,ATWOOD,1+1+3,i
5285,iiiii,i,0,0.0,175.78125,0.0,58.59375,0.0,True,ATWOOD,1+1+3,i
5286,iiiii,i,0,0.0,234.375,117.1875,58.59375,175.78125,True,ATWOOD,1+1+3,i
5374,iiiii,i,0,0.0,117.1875,0.0,117.1875,0.0,True,ATWOOD,1+1+3,i
5375,iiiii,i,0,0.0,0.0,0.0,0.0,0.0,True,ATWOOD,1+1+3,i
5376,iiiii,i,0,0.0,58.59375,234.375,117.1875,58.59375,True,ATWOOD,1+1+3,i
5377,iiiii,i,0,0.0,58.59375,58.59375,117.1875,58.59375,True,ATWOOD,1+1+3,i
5387,iiiii,i,0,0.0,0.0,0.0,0.0,0.0,True,ATWOOD,1+1+3,i
5388,iiiii,i,0,0.0,0.0,175.78125,0.0,117.1875,True,ATWOOD,1+1+3,i
5389,iiiii,i,0,0.0,0.0,58.59375,0.0,117.1875,True,ATWOOD,1+1+3,i
5397,iiiii,i,0,0.0,234.375,175.78125,58.59375,117.1875,True,ATWOOD,1+1+3,i
5398,iiiiii,i,0,0.0,234.375,93.75,46.875,93.75,True,ATWOOD,6-NOISE,i
5399,iiiii,i,0,0.0,0.0,175.78125,0.0,175.78125,True,ATWOOD,5-NOISE,i
5400,iiiii,i,0,0.0,0.0,58.59375,0.0,117.1875,True,ATWOOD,5-NOISE,i
5401,iiiii,i,0,0.0,0.0,234.375,0.0,58.59375,True,ATWOOD,1+1+3,i
5402,iiiii,i,0,0.0,234.375,234.375,58.59375,58.59375,True,ATWOOD,1+1+3,i
5403,iiiii,i,0,0.0,234.375,410.15625,58.59375,234.375,True,ATWOOD,1+1+3,i
5404,iiiii,i,0,0.0,0.0,58.59375,0.0,117.1875,True,ATWOOD,1+1+3,i
5405,iiiii,i,0,0.0,234.375,117.1875,58.59375,175.78125,True,ATWOOD,1+1+3,i
5406,iiiii,i,0,0.0,234.375,0.0,58.59375,0.0,True,ATWOOD,1+1+3,i
5407,iiiii,i,0,0.0,234.375,0.0,58.59375,0.0,True,ATWOOD,1+1+3,i
5408,iiiii,i,0,0.0,234.375,234.375,58.59375,58.59375,True,ATWOOD,1+1+3,i
5409,iiiii,i,0,0.0,117.1875,0.0,234.375,0.0,True,ATWOOD,1+1+3,i
5410,iiiii,i,0,0.0,1230.46875,1289.0625,585.9375,937.5,True,ATWOOD,1+1+3,i
5438,aaaaa,a,0,0.0,468.75,,117.1875,,True,ATWOOD,5R1,a
5439,aaaaa,a,0,0.0,527.34375,,234.375,,True,ATWOOD,1+1+3,a
5440,aaaaa,a,0,0.0,234.375,,58.59375,,True,ATWOOD,1+1+3,a
5441,aaaaa,a,0,0.0,117.1875,,234.375,,True,ATWOOD,1+1+3,a
5442,aaaaa,a,0,0.0,117.1875,,117.1875,,True,ATWOOD,1+1+3,a
5443,aaaaa,a,0,0.0,292.96875,,234.375,,True,ATWOOD,1+1+3,a
5444,aaaaa,a,0,0.0,878.90625,,351.5625,,True,ATWOOD,1+1+3,a
5445,aaaaa,a,0,0.0,351.5625,,175.78125,,True,ATWOOD,1+1+3,a
5446,aaaaa,a,0,0.0,175.78125,,58.59375,,True,ATWOOD,1+1+3,a
5447,aaaaa,a,0,0.0,0.0,,0.0,,True,ATWOOD,1+1+3,a
5448,aaaaa,a,0,0.0,0.0,,0.0,,True,ATWOOD,1+1+3,a
5449,aaaaa,a,0,0.0,234.375,,58.59375,,True,ATWOOD,1+1+3,a
5450,aaaaa,a,0,0.0,234.375,,58.59375,,True,ATWOOD,1+1+3,a
5451,aaaaa,a,0,0.0,58.59375,,58.59375,,True,ATWOOD,1+1+3,a
5452,aaaaa,a,0,0.0,0.0,,0.0,,True,ATWOOD,1+1+3,a
5453,aaaaa,a,0,0.0,234.375,,58.59375,,True,ATWOOD,1+1+3,a
5454,aaaaa,a,0,0.0,175.78125,,175.78125,,True,ATWOOD,1+1+3,a
5455,aaaaa,a,0,0.0,234.375,,58.59375,,True,ATWOOD,1+1+3,a
5456,aaaaa,a,0,0.0,58.59375,,58.59375,,True,ATWOOD,1+1+3,a
5457,aaaaa,a,0,0.0,0.0,,0.0,,True,ATWOOD,1+1+3,a
5458,aaaaa,a,0,0.0,175.78125,,175.78125,,True,ATWOOD,1+1+3,a
5459,aaaaa,a,0,0.0,0.0,,0.0,,True,ATWOOD,1+1+3,a
5460,aaaaa,a,0,0.0,117.1875,,58.59375,,True,ATWOOD,1+1+3,a
5461,aaaaa,a,0,0.0,0.0,,0.0,,True,ATWOOD,1+1+3,a
5462,aaaaa,a,0,0.0,234.375,,58.59375,,True,ATWOOD,1+1+3,a
5463,aaaaa,a,0,0.0,175.78125,,58.59375,,True,ATWOOD,5-NOISE,a
5464,aaaaa,a,0,0.0,234.375,,58.59375,,True,ATWOOD,1+1+3,a
5465,aaaaa,a,0,0.0,234.375,,58.59375,,True,ATWOOD,1+1+3,a
5466,aaaaa,a,0,0.0,410.15625,,175.78125,,True,ATWOOD,1+1+3,a
5467,aaaaa,a,0,0.0,175.78125,,58.59375,,True,ATWOOD,1+1+3,a
5468,aaaaa,a,0,0.0,175.78125,,117.1875,,True,ATWOOD,1+1+3,a
5469,aaaaa,a,0,0.0,234.375,,58.59375,,True,ATWOOD,1+1+3,a
5470,aaaaa,a,0,0.0,585.9375,,234.375,,True,ATWOOD,1+1+3,a
5471,aaaaa,a,0,0.0,117.1875,,175.78125,,True,ATWOOD,1+1+3,a
5472,aaaaa,a,0,0.0,117.1875,,117.1875,,True,ATWOOD,1+1+3,a
5473,aaaaa,a,0,0.0,175.78125,,58.59375,,True,ATWOOD,1+1+3,a
5474,aaaaa,a,0,0.0,58.59375,,58.59375,,True,ATWOOD,1+1+3,a
5475,aaaaa,a,0,0.0,351.5625,,117.1875,,True,ATWOOD,1+1+3,a
5476,aaaaa,a,0,0.0,351.5625,,117.1875,,True,ATWOOD,1+1+3,a
5477,aaaa,a,0,0.0,234.375,,78.125,,True,ATWOOD,4-NOISE,a
5478,aaaaa,a,0,0.0,0.0,,0.0,,True,ATWOOD,1+1+3,a
5479,aaaaa,a,0,0.0,410.15625,,234.375,,True,ATWOOD,1+1+3,a
5480,aaaaaaa,a,0,0.0,468.75,,78.125,,True,ATWOOD,7-NOISE,a
